Element_ID,Stretch_Value
1009,1.0473662369
1010,1.04489545279
1011,1.04435669545
1012,1.05762635015
1013,1.04977987382
1014,1.04767758216
1015,1.05077958782
1016,1.04903379693
1017,1.04940685958
1018,1.0441302388
1019,1.05214090463
1020,1.03047461535
1021,1.04322873823
1022,1.02612846951
1023,1.04883154363
1024,1.07021870093
1025,1.04281486535
1026,1.04175173778
1027,1.03797001379
1028,1.03410501549
1029,1.0341167358
1030,1.05210489632
1031,1.04792429748
1032,1.04849767964
1033,1.05259946196
1034,1.04998145243
1035,1.04973628155
1036,1.03196584962
1037,1.05617250235
1038,1.05036146366
1039,1.04757455356
1040,1.05280828491
1041,1.05262808289
1042,1.05159946227
1043,1.06250223163
1044,1.04859982077
1045,1.0372460093
1046,1.03741963249
1047,1.05256941119
1048,1.0370352265
1049,1.04781400658
1050,1.06342602427
1051,1.02527913329
1052,1.05080130827
1053,1.06088985512
1054,1.04596498725
1055,1.05762637066
1056,1.05585335623
1057,1.05630298383
1058,1.02172854049
1059,1.05093461383
1060,1.05127107832
1061,1.04063068208
1062,1.05742921656
1063,1.05085513375
1064,1.04361542711
1065,1.0527043675
1066,1.04030096304
1067,1.05319754957
1068,1.05321555436
1069,1.05134102359
1070,1.05432437659
1071,1.05387266751
1072,1.05448673655
1073,1.04960970833
1074,1.05600203207
1075,1.03239505315
1076,1.04438786553
1077,1.04555852647
1078,1.04524172663
1079,1.03157127687
1080,1.03570906772
1081,1.05047111753
1082,1.04873525425
1083,1.04489679242
1084,1.04226467979
1085,1.07468430453
1086,1.04608621958
1087,1.04018056964
1088,1.07435482356
1089,1.04515756779
1090,1.03437251929
1091,1.03500624607
1092,1.04402472421
1093,1.04463337246
1094,1.07423156206
1095,1.07412434266
1096,1.04363949936
1097,1.07230470318
1098,1.0574235607
1099,1.04946996893
1100,1.04315620441
1101,1.05539284729
1102,1.04710321665
1103,1.04615693939
1104,1.05586603449
1105,1.07075519943
1106,1.05866271729
1107,1.06834367278
1108,1.05626596112
1109,1.0600005474
1110,1.06015940546
1111,1.05869034886
1112,1.04460289449
1113,1.05603862273
1114,1.04512338029
1115,1.06513473663
1116,1.05247857358
1117,1.06178059315
1118,1.0665155819
1119,1.0557326984
1120,1.07326614939
1121,1.06607327207
1122,1.06610396767
1123,1.10120735225
1124,1.06002535616
1125,1.05881172235
1126,1.07353051606
1127,1.0679006831
1128,1.04197744384
1129,1.04289819718
1130,1.0595717389
1131,1.06541029245
1132,1.06069349539
1133,1.07214982417
1134,1.06340326459
1135,1.0656650472
1136,1.04107518451
1137,1.03957067203
1138,1.05010676802
1139,1.08029346818
1140,1.03798392533
1141,1.04204774379
1142,1.03600538351
1143,1.02809235779
1144,1.02751491047
1145,1.02372376841
1146,1.05792079265
1147,1.04465156668
1148,1.0500563898
1149,1.05782196551
